Nome: BELO HORIZONTE
Codigo Estacao: 83587
Latitude: -19.93444444
Longitude: -43.95222222
Altitude: 915.47
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1990-12-26;4,6;2,3;22;27,4;22;19;79,8;56;1,8;
1990-12-27;2;4;3,6;28,2;23,6;18,8;66;55;1,2;
1990-12-28;5,7;6,7;0;29,4;23,5;19,4;66,5;49;2,1;
1990-12-29;3,1;3,5;0;29,4;21,3;18,2;66,3;52;1,8;
1990-12-30;5,2;11,2;,8;25,2;19,6;15;62,3;46;2,6;
1990-12-31;5,4;5,9;0;25,4;20,2;15,6;60,3;48;2,1;
1991-01-01;5,8;11,7;0;26,8;21,4;16,2;54,3;46;2,4;
1991-01-02;4,8;11,2;0;29,2;23,6;17;55;42;1,7;
1991-01-03;6,5;4,9;0;29,6;24,4;20;62,8;45;1,8;
1991-01-04;5,2;0;15;25,2;20,8;18,4;90;70;1,7;
1991-01-05;,6;0;36,1;22,6;20,2;18;92,8;89;,4;
1991-01-06;,9;4,5;22,2;27,2;22,3;18;76,3;66;2,3;
1991-01-07;3,6;3,8;0;26,7;22,3;19,4;74,5;64;2,6;
1991-01-08;4,4;5,9;0;28,2;23,6;19,8;70,5;57;2,5;
1991-01-09;4,9;5,3;0;28,6;23,9;20,4;77,8;62;2,5;
1991-01-10;3,1;5,1;13,5;26,4;23;18;76,5;68;,9;
1991-01-11;3;0;57,5;23,4;20,3;19,1;93,5;80;1,1;
1991-01-12;,4;0;85,4;21,6;20,2;19;96;96;1,4;
1991-01-13;,4;0;32,8;22,6;20,8;19,2;95;90;1,4;
1991-01-14;,6;0;7,6;24,2;21,2;19,7;93,3;88;1,6;
1991-01-15;,9;0;97;21,8;20,2;19,4;97;94;,9;
1991-01-16;,4;0;57,8;24;21;18,8;96,8;95;1,3;
1991-01-17;,6;,9;36,7;26,6;21,5;19,2;89,3;73;,9;
1991-01-18;1;0;19,6;21;19,3;18;90,8;85;1,8;
1991-01-19;2,1;7,3;22,6;26,7;22,3;18,2;75;63;2,2;
1991-01-20;3,6;7,2;0;27;23,3;19,6;68,3;58;3,2;
1991-01-21;4,4;8;0;29,2;23,5;19,5;69,3;52;1,8;
1991-01-22;3,6;8,4;0;30,6;25,6;20;64,8;51;1;
1991-01-23;4,1;6,9;26;30;24;18,8;71,5;53;1,5;
1991-01-24;3,5;3,5;6,8;27,2;22,6;19,9;82;67;1;
1991-01-25;2,3;1,2;7,1;25,6;22,5;20,2;90,8;82;1,3;
1991-01-26;1;2,8;8,3;27,4;21,7;19,1;85;62;2;
1991-01-27;1,5;1;23,8;25;21;19,4;89,3;82;1,1;
1991-01-28;1,4;0;46,9;23,7;21,2;19;90;87;1,1;
1991-01-29;,9;2,8;22,6;26,5;21,4;18,6;82;72;,6;
1991-01-30;2,1;2,2;,9;27,7;22,7;20;79,3;61;1,2;
1991-01-31;1,9;3,3;5;27,2;22,3;19;88;81;1,9;
1991-02-01;1,8;8,2;24,8;29,7;24,3;19,2;72;54;1,7;
1991-02-02;6,6;9,2;0;29,2;null;20;null;53;1,6;
1991-02-03;5;8,5;0;29,4;24,2;20;63;51;1,9;
1991-02-04;5,3;7,4;0;28,8;23,8;20;70,8;63;2;
1991-02-05;5,7;9,5;0;29,6;24,5;20,2;59;46;2,6;
1991-02-06;6,5;4,8;0;29,4;24,2;20,4;61,8;49;2;
1991-02-07;5,6;9,7;0;29,8;25,3;20,5;57,8;55;2,3;
1991-02-08;6,4;9,1;0;29,8;22,9;20,2;76,5;50;2,7;
1991-02-09;4,2;4,8;2;27,4;23;20;85,8;72;,7;
1991-02-10;2;4,6;35,8;28,6;22,1;19,6;83;57;,4;
1991-02-11;1,8;4,7;8,6;29;23,3;19,6;83,8;72;1;
1991-02-12;2,2;6,9;6;31,1;24,5;21,8;79,3;59;1,3;
1991-02-13;2,9;9,2;1,2;31,4;25,2;20;68,5;54;2;
1991-02-14;4,5;7,1;0;30,8;24,7;21;70,8;56;2;
1991-02-15;3,5;6,4;1,2;29,2;24;19,8;75,3;58;1,5;
1991-02-16;2,9;1,3;32,6;27;22,7;19,4;83,8;66;1,6;
1991-02-17;2;2,9;35,6;29,2;23,2;19,4;84,3;83;1,5;
1991-02-18;2;7,7;6,6;29,8;24;21;77,3;57;1,5;
1991-02-19;3,2;6,1;37;28,8;23,4;19,3;75;62;1,5;
1991-02-20;3,3;7,8;0;29;22,5;17,6;76;64;1,9;
1991-02-21;3;8,6;27,4;27,6;22,7;17,6;73,3;64;1,8;
1991-02-22;5,5;10,3;0;29,3;24,7;20,9;69;57;1,7;
1991-02-23;4;5,7;0;29,6;24,9;21,9;76,3;59;1,7;
1991-02-24;3,7;4,7;8,7;26,9;21,8;19,2;80,3;66;1,9;
1991-02-25;2,9;6,3;15,3;27;21,5;18,8;77,8;62;1,9;
1991-02-26;3,4;4,9;0;26;22;18,4;72,3;61;1,9;
1991-02-27;3,3;5,6;0;27,1;22,8;18,4;67,8;58;2,2;
1991-02-28;4,4;,5;0;24,8;21,4;19;82,3;76;1,7;
1991-03-01;3,4;6,7;3;27,5;22,8;18,8;66;56;2,2;
1991-03-02;6,4;8,4;0;27,6;22,9;20;72;60;1,3;
1991-03-03;5,1;6,8;0;27,8;23,3;19,8;71,5;61;1,3;
1991-03-04;3,4;2,3;40,6;26,5;22,1;17,4;77,3;66;1,8;
1991-03-05;3,5;4,7;2,2;27,7;23,3;20,2;71,5;59;2,8;
1991-03-06;4,5;8,7;0;27,7;23,1;20;70;59;2,8;
1991-03-07;5,4;9,3;0;27,2;22,8;18,9;61,8;52;2,1;
1991-03-08;6,8;6,1;0;28;23,2;19,2;68,3;55;2,2;
1991-03-09;5,8;8,9;0;27,6;22,9;19,4;67,8;57;2;
1991-03-10;6,6;9,8;0;28,8;24,1;19,6;65;55;2,5;
1991-03-11;5,8;8,2;0;29,6;24,7;20,2;65,3;56;1,6;
1991-03-12;5,1;4,7;,6;28,2;22,4;20;78;61;1,6;
1991-03-13;2,9;6,8;4,6;30,4;23,8;18,9;73,3;54;1,6;
1991-03-14;3,7;5,6;,4;29,9;24,2;20,1;73,5;52;1,1;
1991-03-15;4,5;6,7;0;27,9;23,5;20,1;69,8;64;1,3;
1991-03-16;5;4,6;0;25,6;22,1;19,2;69,5;65;1,7;
1991-03-17;5,3;9,9;0;29;22,7;17,8;65,5;49;2,5;
1991-03-18;5,3;7,8;0;27,8;23,4;18,6;71,8;64;2,7;
1991-03-19;4,1;1,7;0;26,9;23,4;20,3;79,3;75;1,1;
1991-03-20;2,3;5,5;1,9;28,6;24;20,4;77,8;66;1,5;
1991-03-21;2,7;4,7;,4;29,2;24,4;21;74;61;1,2;
1991-03-22;3,3;,7;21;27;21,8;20;87,5;64;1,4;
1991-03-23;2,3;0;18,8;23,4;20,6;18,6;88,5;89;1,2;
1991-03-24;1,3;,1;16,6;23,8;20,6;18,8;95,5;87;1,2;
1991-03-25;1,4;2;39,8;27,7;23;19,3;80,5;68;,9;
1991-03-26;2;4,8;35,5;29;23;20,2;83;63;1,3;
1991-03-27;3,1;5;15,4;25,2;22,1;19,8;77,5;73;2,1;
1991-03-28;3,9;4,8;0;24,8;21,2;18;74,5;70;2,9;
1991-03-29;4,2;2,3;0;26,6;22,5;19,2;70,8;63;1,2;
1991-03-30;4,2;3,3;0;26,6;22,4;19,8;78;67;1,1;
1991-03-31;3,2;2,6;1;26,3;22,3;20,2;79,8;76;1,5;
1991-04-01;3,5;2;0;27,2;23,3;20;79;68;1;
1991-04-02;2,1;2,2;,2;27;22,4;20,2;88,3;83;1,8;
1991-04-03;1,8;8,2;10,8;26;21,4;19;71,3;61;1,9;
1991-04-04;4;4;0;27,8;23;19;74,8;57;1,4;
1991-04-05;2,9;4,8;0;26,2;22,2;19;69,5;66;2,3;
1991-04-06;4,2;8,2;0;26,4;21,4;17,2;72,5;61;1,7;
1991-04-07;4,2;8,9;0;27,3;21,8;17,4;69;53;2,4;
1991-04-08;4,9;6,6;0;26,8;21,9;18;67,3;50;2,2;
1991-04-09;4;4,6;0;26,9;22,3;18;67,3;57;2,3;
1991-04-10;6,4;9,1;0;26,5;22,1;18,5;67,8;57;2,6;
1991-04-11;5;9,6;0;28,4;23,2;18,9;66,8;53;2,1;
1991-04-12;5,4;8,2;0;28,2;23,3;18,7;62,3;49;2,2;
1991-04-13;4,9;8,2;0;28,8;23,9;19,4;55,5;47;1,8;
1991-04-14;5,2;6,2;0;28,8;23,6;19,4;72,3;54;1,4;
1991-04-15;3,4;9,9;,4;28,8;24,1;20,4;62,5;44;1,8;
1991-04-16;5,8;10,1;0;28;23,4;20,1;64;49;2,2;
1991-04-17;5,3;9,7;0;29,6;23,5;19,4;66;48;1,5;
1991-04-18;4,6;9,5;0;30;24;19;64;48;1,8;
1991-04-19;4,2;8,6;0;30,8;24,5;19,8;65,8;48;2;
1991-04-20;4,7;,3;5,7;23,6;19,6;17,6;82;74;1,7;
1991-04-21;3;5,2;2,2;24,7;19,3;16,2;66;59;1,6;
1991-04-22;4,3;9,5;0;23,4;18,7;14,2;60;45;3;
1991-04-23;5,8;8;0;23,8;19,6;14,8;67,5;59;2,7;
1991-04-24;3,6;9;0;26,8;21,3;15,5;66,5;53;1,9;
1991-04-25;4,6;2,7;0;26;20,7;18;78,3;56;2,9;
1991-04-26;3,4;7,5;20,6;27,4;22,4;18;72,5;57;1,7;
1991-04-27;3,6;6,7;28,7;25,4;20,9;17;83,5;67;1,4;
1991-04-28;1,6;6,6;13,6;27,2;20,8;17,8;71,3;50;1,2;
1991-04-29;3,4;8,2;0;26,9;21,3;16;60,5;43;2,1;
1991-04-30;5,5;7,2;0;27;21;17,5;59;46;2,5;
1991-05-01;5,6;9,4;0;25,7;20,6;16,6;64,3;62;1,6;
1991-05-02;5,6;9,2;0;25,6;20,4;16;59;43;2;
1991-05-03;5,7;7,3;0;25,2;19,7;15;61,8;46;1,4;
1991-05-04;4,4;7,2;0;25;20,4;15,8;58,8;44;1,4;
1991-05-05;4,2;6,6;0;25,8;20,3;16,2;59,3;43;,9;
1991-05-06;4,2;7;0;25,8;21,1;15,8;58;47;1,1;
1991-05-07;5,5;7;0;24,3;20,5;17,1;66;53;1,7;
1991-05-08;4;8,2;0;26,8;21,4;17;65,5;49;1,3;
1991-05-09;5;6,9;0;26,6;21;17,8;63,8;51;1,7;
1991-05-10;5;8,4;0;26,4;20,4;17,1;72,5;56;1,8;
1991-05-11;4,4;8,2;0;26,7;20,9;17;67,3;48;1,3;
1991-05-12;4,3;2,8;0;22,2;19,3;18;72,5;63;2,5;
1991-05-13;4,1;7,6;0;23,1;18,7;15,6;64,8;52;2,3;
1991-05-14;5,2;5,6;0;22,5;18,5;15;69,5;55;1,9;
1991-05-15;2;8,2;0;24,8;19,9;15,8;63;50;1,8;
1991-05-16;4,4;,2;1;21,8;18,9;15,8;82,8;67;1,6;
1991-05-17;1,6;6,3;,4;24,6;20;16;71,8;56;1;
1991-05-18;3,7;8,9;0;24,6;20,2;17;67,5;58;4;
1991-05-19;5,5;1,3;0;21,4;18,9;16,8;76,8;68;2,6;
1991-05-20;3,3;1,6;0;21,5;17,9;16,2;84,5;75;2,3;
1991-05-21;5,8;9,1;17,4;25,2;19,8;15,2;69,3;53;1,2;
1991-05-22;3,3;9,2;0;26,5;20,9;16;71;54;1,6;
1991-05-23;3,2;7,1;0;28,2;22,2;18;70;55;1,5;
1991-05-24;4,5;8,6;0;26,1;21,4;18;68,5;62;1,9;
1991-05-25;4,4;9,6;0;27,6;21,4;17;66,3;45;1,4;
1991-05-26;4,6;9,6;0;24,2;20;15,8;63,8;51;1,1;
1991-05-27;5,5;9,7;0;24,4;20,2;17,1;68,5;55;2,5;
1991-05-28;5,2;8,9;0;23,4;19,9;17,1;70,3;58;2,3;
1991-05-29;3,3;7,5;0;23;19,4;16,6;68;55;2,5;
1991-05-30;4,8;9,3;0;23,7;19,2;16,2;66,5;58;2,2;
1991-05-31;6,1;8,4;0;23,2;19,2;15,8;71,8;60;2;
1991-06-01;4,5;9,7;0;24,6;19,5;15,2;62,8;54;1,9;
1991-06-02;5,1;8;0;23,8;19;15,4;62,8;54;1,9;
1991-06-03;5,3;9,5;0;23,3;19,4;16,4;70,8;60;2,8;
1991-06-04;,5;9,2;0;24,8;20;15,7;61;49;1,6;
1991-06-05;4,7;9,3;0;23,8;19,3;16,2;71,3;59;2,9;
1991-06-06;3,9;9,2;0;26,1;20,1;15;66,3;51;1,2;
1991-06-07;3,9;8,9;0;27,8;21,2;16,2;59,8;34;1,5;
1991-06-08;4,8;8,1;0;25,8;21,1;17,4;70;57;1;
1991-06-09;4,5;8,8;0;25,2;20,3;17,9;69;61;2,2;
1991-06-10;5;9,2;0;21,3;16,9;14,4;63,3;60;2,5;
1991-06-11;5,4;7,7;0;20,8;16,9;13,8;69,5;61;2,9;
1991-06-12;4,1;7,7;0;22,6;17,8;13;69;57;,9;
1991-06-13;3,3;8,8;0;24;18,8;13,9;67;53;1,6;
1991-06-14;4,3;1,7;0;20;17,8;15,8;78,3;72;2,2;
1991-06-15;3,2;7,5;0;23,4;19;16;72,8;64;1,7;
1991-06-16;3,6;8,9;0;26,2;20,1;16,2;69,3;59;1,2;
1991-06-17;3,6;9,4;0;27,2;20,3;15;68,8;47;1,6;
1991-06-18;4,1;8,4;0;26,8;21;16;60,5;46;1,1;
1991-06-19;4,6;9,6;0;28;21,4;15,2;58;44;,9;
1991-06-20;4,7;9,4;0;28,3;21,5;16,2;62;45;1,8;
1991-06-21;4,7;8,3;0;27,9;22;16,2;62,8;47;,8;
1991-06-22;5,1;9,2;0;27,8;21,6;17,2;64;48;1,1;
1991-06-23;5;8,6;0;27;21,1;15,6;66,5;55;2;
1991-06-24;5,1;6,4;0;24,2;20,3;17,8;73,5;64;2,4;
1991-06-25;4,2;9,1;0;24,8;20,3;17;67,3;56;2,2;
1991-06-26;5,3;8,9;0;24,3;19,6;16,6;69,3;62;2,2;
1991-06-27;5,3;8,7;0;24,4;19,2;15,8;64,5;48;2,1;
1991-06-28;5;8,9;0;25,3;19,4;15;69,3;52;1,6;
1991-06-29;4,3;9,1;0;26;19,5;14,6;64,5;42;1,4;
1991-06-30;3,9;9,4;0;26,8;20,8;15;56,5;39;1,2;
1991-07-01;5,7;9;0;23,2;19;16,4;62;47;2,4;
1991-07-02;5,6;9,3;0;24,9;19,3;14,9;60,5;45;1,4;
1991-07-03;3,9;8,6;0;26,1;19,7;14,6;55,5;34;1,1;
1991-07-04;4,5;9,1;0;25,2;19,5;14,4;54,3;40;1,5;
1991-07-05;5,5;8;0;24,2;19;15,2;63,3;47;1,7;
1991-07-06;4,5;7,9;0;24,6;18,8;14,2;55,5;36;1,2;
1991-07-07;4,1;9,5;0;25,2;18,9;14;53;31;1,1;
1991-07-08;5,9;9,4;0;23;18;13,6;52,3;35;1,4;
1991-07-09;6;6,8;0;23,2;18,3;13,2;53;41;1,9;
1991-07-10;4,2;9,5;0;25;18,6;13,2;51;35;1,9;
1991-07-11;5,2;9,3;0;27,6;20;13,2;51,3;31;,9;
1991-07-12;5,6;8,6;0;27,6;21,7;16,2;53;33;1,9;
1991-07-13;6;8,7;0;26,4;21,1;16,6;61,3;47;1,3;
1991-07-14;5;6,7;0;24,4;20;17,2;69,3;56;2,7;
1991-07-15;4,8;,9;0;22;18,7;16,8;74;60;2,4;
1991-07-16;4,1;3,7;0;20,2;18;16,2;75,3;70;2,6;
1991-07-17;2,3;5;0;22,6;18,6;16,2;68,5;61;2,8;
1991-07-18;5,8;8,1;0;23,1;18,5;15;67;55;2,5;
1991-07-19;5;7,9;0;22,6;18,6;15,4;63,3;50;2,2;
1991-07-20;5,5;4,3;0;21,8;17,8;15,6;71;56;2,8;
1991-07-21;4,9;9;0;21,4;16,8;13,4;55,8;43;2,5;
1991-07-22;5,3;4,7;0;21,7;17,4;14,4;59;47;1,7;
1991-07-23;4,3;7,8;0;23,6;17,7;13;56,8;39;,9;
1991-07-24;4,1;5,4;0;23,9;18,9;13;54,3;42;1,9;
1991-07-25;5,3;9,3;0;23,8;18,9;14,8;51,3;34;3,2;
1991-07-26;6,2;8;0;22,6;17,8;13,8;69;56;2,8;
1991-07-27;4,1;6,7;0;22,3;18,4;14,8;57,8;45;2,3;
1991-07-28;5,7;4,8;0;21,8;17,5;14,2;64,5;52;2,9;
1991-07-29;4,9;4,4;0;20,5;17,3;14,4;75,5;66;3,3;
1991-07-30;4,5;9;0;22,2;17,9;15;67,8;56;2,6;
1991-07-31;4,8;9;0;25,5;19,3;15;53,3;19;2,2;
1991-08-01;5,5;6,7;0;26,8;20;13,2;51,5;33;1,9;
1991-08-02;4,9;6,4;0;26,6;20,2;15;59,3;39;2;
1991-08-03;6,1;,2;0;19,2;15,2;13,6;75;68;2,8;
1991-08-04;3,7;8,4;0;21,4;15,9;12;66,8;53;2,4;
1991-08-05;4,3;8,6;0;22,6;17;13,2;59,5;44;2,2;
1991-08-06;4,7;9,1;0;27,4;19,7;11,5;53,8;31;1,4;
1991-08-07;4,9;9;0;28,6;21,2;14;50;26;1,1;
1991-08-08;5,6;7,2;0;29,3;21,8;16,2;56;35;1,1;
1991-08-09;5,4;8,9;0;30,7;23,3;16,8;46,5;28;1,4;
1991-08-10;6,9;8,6;0;31,8;23,6;17;39,5;21;1;
1991-08-11;7,3;9;0;31,2;25;18;32;18;1,1;
1991-08-12;11,1;8,8;0;25;21,4;19,2;64,8;31;2,5;
1991-08-13;6,8;8,4;0;25,4;20,8;17,2;60;47;3;
1991-08-14;6,4;5,3;0;24;18,4;16;66,8;46;2,4;
1991-08-15;5,5;5,3;0;19;15,6;13,4;55,5;39;3,4;
1991-08-16;6,7;9,2;0;19;14,8;10;46,8;37;2,9;
1991-08-17;7,1;8,8;0;20,8;15,7;10,2;50,8;36;2,9;
1991-08-18;8,3;9,3;0;22,2;17,3;12,2;50,3;39;3,1;
1991-08-19;7,1;5,3;0;20,2;16,8;13;65;55;2,9;
1991-08-20;5,1;2,4;0;20,6;17,7;15,7;66,8;57;2,4;
1991-08-21;4,4;9;0;23,2;18,2;14,2;53;39;2,6;
1991-08-22;7,4;8,6;0;23,6;19;15;54,5;36;2,8;
1991-08-23;6,9;7,6;0;22,2;18,3;15,6;59,5;49;2,4;
1991-08-24;9,7;9,3;0;24,2;18,5;14,4;51,5;36;2,8;
1991-08-25;3,8;9,1;0;24,8;19,3;14,2;50,5;34;1,7;
1991-08-26;7,4;8,7;0;25,8;20,4;15,6;51;38;1,8;
1991-08-27;6,9;7;0;27,2;21,3;16,2;48,8;34;1,5;
1991-08-28;7,1;8,4;0;27;21,6;16,6;50,3;39;2,5;
1991-08-29;7,6;8,7;0;28,5;21,8;17;53,8;38;1,3;
1991-08-30;6;7,5;0;28,2;21,8;17,4;55,3;42;2;
1991-08-31;7,4;9,2;0;29;22,3;16,8;41,8;24;2,1;
1991-09-01;9,6;7,7;0;26,5;20,3;16,8;56,5;40;3,2;
1991-09-02;6,5;1;0;22,2;17,7;15,4;62;49;2;
1991-09-03;5,3;3,1;0;19;15,6;13,3;67;54;3,4;
1991-09-04;4,2;7,5;,9;21,1;16,5;12,8;58,3;49;2,3;
1991-09-05;6;9,6;0;21,9;16,8;13;57,5;43;2,5;
1991-09-06;6,7;9,6;0;24,2;18,2;13,2;68,8;32;2,1;
1991-09-07;7,1;8,2;0;24,8;18,5;13;50,5;39;2,1;
1991-09-08;6,3;7,3;0;26,7;19,7;14;49,3;35;2;
1991-09-09;7,8;6,1;0;27,6;21,1;16,1;47;33;1,6;
1991-09-10;8,8;7,2;0;25,6;20,2;16,6;54;43;2,9;
1991-09-11;6,2;8,2;0;28,6;22;16,4;45,8;30;1,4;
1991-09-12;6,2;7,9;0;31,1;23,9;17,6;40,5;22;1,3;
1991-09-13;9,3;8,2;0;29,1;22,4;17,6;56,8;39;2,2;
1991-09-14;6,6;7,7;0;30,7;23,7;17,6;56,3;41;1,2;
1991-09-15;6,1;4,7;0;30,6;23,8;19,6;49,8;40;1,8;
1991-09-16;5;,7;2;26,5;21,8;17,8;68,5;51;1,5;
1991-09-17;3;5,7;0;28,7;22,7;17,8;68;69;1,7;
1991-09-18;6,6;7,7;,2;29,7;23,4;18,2;54,8;40;1,7;
1991-09-19;6,6;4,7;0;28,5;22,5;18,4;59;42;1,9;
1991-09-20;4,4;0;14,6;20,6;16,5;14,8;82;72;2,3;
1991-09-21;2,8;1,7;4,9;22,3;18,3;14,8;70,8;58;2,2;
1991-09-22;3,6;9,6;0;28,5;21,5;16,2;59,3;39;1,4;
1991-09-23;4,5;7,3;0;29,3;23;17,8;58;39;1;
1991-09-24;6,5;6,7;0;28,2;22,6;19,2;61,3;41;1,8;
1991-09-25;5,5;5,7;9,2;25,1;20,3;18,2;77;54;3,3;
1991-09-26;4;,7;12,8;23,4;18,8;17;76,8;64;1,9;
1991-09-27;2,8;10,1;0;25,9;20,2;14,8;56,3;47;2,2;
1991-09-28;6,4;8,9;0;27,7;21,7;16;58,3;47;2;
1991-09-29;4,6;,4;10;25,3;21,5;18;75,3;58;1,9;
1991-09-30;3;3,8;,1;27,7;23;19,2;72,5;60;1,2;
1991-10-01;2,8;1,8;43,4;26,9;22,2;19,2;82;63;1,4;
1991-10-02;2,6;3,8;0;28,4;22,8;20,2;78,5;66;1,8;
1991-10-03;4,9;1;15,2;25,8;22,4;19,2;81;71;1,6;
1991-10-04;1,1;3;0;25,2;20,4;17,6;67,5;59;2;
1991-10-05;5,1;6,9;0;26,4;21,1;17,6;66;60;2,9;
1991-10-06;4,7;1,6;0;26,6;22,6;17,4;66,5;56;1,8;
1991-10-07;3,2;0;26,8;23,9;19,2;17,5;86,5;71;2,6;
1991-10-08;3;1,9;1,8;20,3;17,2;15,4;73,5;66;2,6;
1991-10-09;4;4,9;0;22,9;18,4;15,4;71,5;59;2,1;
1991-10-10;4;3,9;0;26,3;21,4;16,4;67,3;58;,9;
1991-10-11;3,5;9,3;0;31,3;24,7;18,2;51,8;35;,9;
1991-10-12;6,5;4,1;0;24,1;19,7;17,6;75,5;56;3,5;
1991-10-13;3,3;6,6;0;25,6;20,5;17,2;64;52;2,9;
1991-10-14;4,6;10;0;27,6;21,7;16,4;53,3;35;2;
1991-10-15;7;9,5;0;28,8;22,8;17,4;56,8;36;2,7;
1991-10-16;8,6;3,8;0;23,2;19,8;17,8;79,5;59;4,8;
1991-10-17;2,7;9,6;6,3;28,5;23,1;15,8;58,3;47;1,2;
1991-10-18;4,6;8;14,7;28,6;22,8;17,8;66,8;48;1,6;
1991-10-19;6,1;6,3;0;26,4;21,9;19;64,5;55;2,8;
1991-10-20;6,2;6,4;0;26,7;22;18,6;59,8;40;2,5;
1991-10-21;6,8;10,4;0;26,3;21,4;17,4;53;36;2,5;
1991-10-22;9;10,1;0;26,4;20,8;15,2;49,5;38;1,9;
1991-10-23;8;10,2;0;27,1;21,9;17;53,8;36;2;
1991-10-24;8;10,2;0;26,6;21,7;17,4;56,8;39;2,1;
1991-10-25;8;9,1;0;26,3;21,9;17,8;53,3;44;3;
1991-10-26;7,8;9,6;0;26,7;21,9;17,2;50,5;40;2,6;
1991-10-27;6,2;7,7;0;27,2;22,1;17,2;52;42;2,9;
1991-10-28;8,5;9,8;0;28,2;23,4;18,6;48,3;39;2,4;
1991-10-29;8,5;7,1;0;27,6;23,4;18,6;50,8;43;1,8;
1991-10-30;7,7;9,3;0;29,5;24,3;19,4;50,5;40;1,8;
1991-10-31;7,6;7,2;0;31,4;25,7;19,8;50,5;34;2,1;
1991-11-01;6,4;5,1;18,2;26,8;22;18;73,5;57;1,9;
1991-11-02;3,5;0;2,8;22,7;20,3;18,6;91;78;1,1;
1991-11-03;,9;,8;16,8;24,8;20,6;18;86,5;85;1,2;
1991-11-04;1,8;10,2;7,2;29;22,9;17,4;61;44;1,7;
1991-11-05;5;9,7;0;29;23,5;18,4;59,8;50;1,3;
1991-11-06;4,8;7;0;29;23,7;19,2;67,3;53;1,9;
1991-11-07;4,4;8,8;20;30,9;24;19,8;63,8;51;1,6;
1991-11-08;4,1;3,9;1,6;29,8;24;20;72;52;1,4;
1991-11-09;3,2;1,9;0;27,3;22,3;20;79,3;62;1,6;
1991-11-10;2,3;6,8;3,8;29,2;23,4;19,2;71,8;57;1,5;
1991-11-11;4,5;4,1;0;28,1;22,9;19,2;63,5;53;1,6;
1991-11-12;3,9;,7;14,8;26,1;21,6;17,8;77,8;68;1,6;
1991-11-13;3,6;1,2;5,3;26,6;22,3;20;76,5;58;2,1;
1991-11-14;3,8;3,5;2,6;27,1;22,8;19;80,8;70;1,6;
1991-11-15;1,8;1,8;14,2;27,1;23,3;20,2;81;72;1,2;
1991-11-16;1,9;2,5;42;28,3;23,3;19,4;80,5;73;1,3;
1991-11-17;4,1;5,3;,7;28,7;23,2;19,6;73,3;59;1,2;
1991-11-18;1,8;10,4;6,8;31,1;24,9;17,2;59,8;53;1,5;
1991-11-19;5,1;10,5;1,2;30,9;25,4;20,6;60,8;48;2,6;
1991-11-20;4,7;4;0;29,3;22,5;19,8;76,3;59;1,8;
1991-11-21;4,2;9,1;10,2;26,3;21,5;18,4;69,5;55;1,5;
1991-11-22;5,5;7,6;0;26,9;21,3;17,6;63,5;48;2,7;
1991-11-23;5,8;9,1;0;25,7;21;17,4;72,5;59;2,8;
1991-11-24;4,9;3,1;2;26,4;21,2;17;61,5;46;2,2;
1991-11-25;5;11,1;0;29,1;23,2;17,8;55,5;41;1,8;
1991-11-26;6,4;11,4;0;31;25,1;19;54,3;40;1,1;
1991-11-27;2,4;9,7;0;31,5;26,2;20,8;52,5;45;1,1;
1991-11-28;7,5;3,4;2,8;28,5;22,8;19;74,3;56;2,1;
1991-11-29;3,9;9,1;6;30,3;24,1;19,8;63,8;47;2;
1991-11-30;4;4,6;0;30,4;24,6;20;65,5;55;2,7;
1991-12-01;3,6;1,4;8,6;30,3;22,2;19;86,8;70;1,4;
1991-12-02;2,7;4,9;2,4;26,1;22,3;18,8;66,5;60;1,3;
1991-12-03;3,9;3,1;19,8;25,5;20,5;17,6;75,8;65;2,1;
1991-12-04;4,4;8,9;0;26,3;21,9;18;65,3;52;2,2;
1991-12-05;5,6;10,2;0;29,6;23,7;18;60;42;2,1;
1991-12-06;5,4;7,4;0;29,9;24,8;19,6;59,3;46;2,1;
1991-12-07;5;,9;11;25,9;22,4;18,4;80,3;63;,8;
1991-12-08;1,8;1;20,8;26,5;23,1;19,6;78,3;64;2,5;
1991-12-09;2,3;,6;0;25,7;23,2;20,8;83,5;77;1,3;
1991-12-10;1,4;1,9;25,8;29,3;22;16,2;85;59;1,2;
1991-12-11;1,3;3,1;7,4;28,6;23,6;19,8;77,5;64;1,4;
1991-12-12;2,3;,2;,2;26;22,4;20,6;92,8;79;1,4;
1991-12-13;,9;4,4;18,8;29,8;24;19,8;74,5;60;1,5;
1991-12-14;3,6;3,2;,4;29,2;24,5;21,6;78,8;60;1,5;
1991-12-15;4,3;3,9;17,5;29,1;23,7;19,4;74,8;63;2,7;
1991-12-16;2,2;10,3;0;31,1;25,7;20;59,3;45;1;
1991-12-17;5;4,9;19;29,7;23,4;18,6;74,3;62;1,5;
